id,expression,reading,meaning,level,topics,tags,source_name,source_row
jp-v-05044,加減,かげん,adjustment; addition and subtraction,N2,,JLPT JLPT_2 JLPT_3,,5044
jp-v-05045,過去,かこ,past,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,,5045
jp-v-05046,籠,かご,"basket, cage",N2,,JLPT JLPT_2 JLPT_3,,5046
jp-v-05047,囲む,かこむ,"to surround, to encircle",N2,,JLPT JLPT_2 JLPT_3,,5047
jp-v-05048,火災,かさい,"conflagration, fire",N2,,JLPT JLPT_2 JLPT_3,,5048
jp-v-05049,重なる,かさなる,"to be piled up, lie on top of one another",N2,,JLPT JLPT_2 JLPT_3,,5049
jp-v-05050,重ねる,かさねる,"to pile up, to put something on another, to heap up",N2,,JLPT JLPT_2 JLPT_3,,5050
jp-v-05051,飾り,かざり,decoration,N2,,JLPT JLPT_2 JLPT_3,,5051
jp-v-05052,貸し,かし,"loan, lending",N2,,JLPT JLPT_2 JLPT_3,,5052
jp-v-05053,菓子,かし,"confectionery, sweet",N2,,JLPT JLPT_2 JLPT_3,,5053
jp-v-05054,家事,かじ,household matters; housework (same as 家の仕事 (いえのしごと)),N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14 Genki_Ln.22 Genki,,5054
jp-v-05055,賢い,かしこい,"wise, clever, smart",N2,,JLPT JLPT_2 JLPT_3,,5055
jp-v-05056,歌手,かしゅ,singer,N3,,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,,5056
jp-v-05057,数,かず,"number, figure, amount",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,,5057
jp-v-05058,稼ぐ,かせぐ,"to earn income, to labor",N2,,JLPT JLPT_2 JLPT_3,,5058
jp-v-05059,数える,かぞえる,to count,N2,,JLPT JLPT_2 JLPT_3,,5059
jp-v-05060,型,かた,"mold, model, style",N2,,JLPT JLPT_2 JLPT_3,,5060
jp-v-05061,肩,かた,shoulder,N2,,JLPT JLPT_2 JLPT_3,,5061
jp-v-05062,堅い,かたい,"hard, firm, solid",N2,,JLPT JLPT_2 JLPT_3,,5062
jp-v-05063,硬い,かたい,"hard, firm, solid",N2,,JLPT JLPT_2 JLPT_3,,5063
jp-v-05064,方々,かたがた,persons,N2,,JLPT JLPT_2 JLPT_3,,5064
jp-v-05065,片付く,かたづく,"to put in order, to solve",N2,,JLPT JLPT_2 JLPT_3,,5065
jp-v-05066,刀,かたな,"sword, saber",N2,,JLPT JLPT_2 JLPT_3,,5066
jp-v-05067,語る,かたる,"to talk, to tell, to recite",N2,,JLPT JLPT_2 JLPT_3,,5067
jp-v-05068,勝ち,かち,"win, victory",N2,,JLPT JLPT_2 JLPT_3,,5068
jp-v-05069,価値,かち,"value, worth, merit",N2,,JLPT JLPT_2 JLPT_3,,5069
jp-v-05070,がっかり,がっかり,"feel disappointed, be dejected, lose heart",N2,,JLPT JLPT_2 JLPT_3,,5070
jp-v-05071,活気,かっき,vigor; liveliness; vitality; energy,N1,,JLPT Intermediate_Japanese JLPT_1 JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,,5071
jp-v-05072,楽器,がっき,musical instrument,N3,,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,,5072
jp-v-05073,学期,がっき,term (school),N2,School & study,JLPT JLPT_2 JLPT_3,,5073
jp-v-05074,活動,かつどう,"action, activity",N2,,JLPT JLPT_2 JLPT_3,,5074
jp-v-05075,活躍,かつやく,activity,N2,,JLPT JLPT_2 JLPT_3,,5075
jp-v-05076,活用,かつよう,conjugation; practical use,N2,,JLPT JLPT_2 JLPT_3,,5076
jp-v-05077,仮定,かてい,"assumption, supposition, hypothesis",N2,,JLPT JLPT_2 JLPT_3,,5077
jp-v-05078,過程,かてい,process,N2,,JLPT JLPT_2 JLPT_3,,5078
jp-v-05079,課程,かてい,"course, curriculum",N2,,JLPT JLPT_2 JLPT_3,,5079
jp-v-05080,悲しむ,かなしむ,"to be sad, to mourn for, to regret",N2,,JLPT JLPT_2 JLPT_3,,5080
jp-v-05081,必ずしも,かならずしも,"(not) always, (not) necessarily",N2,,JLPT JLPT_2 JLPT_3,,5081
jp-v-05082,かなり,かなり,"considerably, fairly, quite",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,,5082
jp-v-05083,金,かね,"gold, metal; money",N2,Shopping & money,JLPT JLPT_2 JLPT_3,,5083
jp-v-05084,鐘,かね,"bell, chime",N2,,JLPT JLPT_2 JLPT_3,,5084
jp-v-05085,可能,かのう,"possible, practicable, feasible",N2,,JLPT JLPT_2 JLPT_3,,5085
jp-v-05086,株,かぶ,stock; stump (of tree),N2,Weather & nature,JLPT JLPT_2 JLPT_3,,5086
jp-v-05087,被る,かぶる,to wear; to be covered with,N2,,JLPT JLPT_2 JLPT_3,,5087
jp-v-05088,我慢,がまん,"patience, endurance, perseverance",N2,,JLPT JLPT_2 JLPT_3,,5088
jp-v-05089,上,かみ,first volume; superior quality; governmental,N2,,JLPT JLPT_2 JLPT_3,,5089
jp-v-05090,神,かみ,god,N2,,JLPT JLPT_2 JLPT_3,,5090
jp-v-05091,雷,かみなり,thunder,N2,,JLPT JLPT_2 JLPT_3,,5091
jp-v-05092,髪の毛,かみのけ,hair (head),N2,Body & health,JLPT JLPT_2 JLPT_3,,5092
jp-v-05093,科目,かもく,"(school) subject, curriculum, course",N2,School & study,JLPT JLPT_2 JLPT_3,,5093
jp-v-05094,かもしれない,かもしれない,"maybe, perhaps",N2,,JLPT JLPT_2 JLPT_3,,5094
jp-v-05095,かゆい,かゆい,"itchy, itching",N2,,JLPT JLPT_2 JLPT_3,,5095
jp-v-05096,歌謡,かよう,"song, ballad",N2,,JLPT JLPT_2 JLPT_3,,5096
jp-v-05097,空,から,empty,N2,,JLPT JLPT_2 JLPT_3,,5097
jp-v-05098,殻,から,"shell, husk, hull",N2,,JLPT JLPT_2 JLPT_3,,5098
jp-v-05099,柄,がら,pattern; build; character,N2,,JLPT JLPT_2 JLPT_3,,5099
jp-v-05100,刈る,かる,"to cut (hair), to mow (grass), to harvest",N2,Cooking,JLPT JLPT_2 JLPT_3,,5100
jp-v-05101,河,かわ,"river, stream",N2,Weather & nature,JLPT JLPT_2 JLPT_3,,5101
jp-v-05102,皮,かわ,"skin, hide, leather",N2,,JLPT JLPT_2 JLPT_3,,5102
jp-v-05103,革,かわ,leather,N2,,JLPT JLPT_2 JLPT_3,,5103
jp-v-05104,可愛そう,かわいそう,"poor, pitiable, pathetic",N2,,JLPT JLPT_2 JLPT_3,,5104
jp-v-05105,可愛らしい,かわいらしい,"lovely, sweet",N2,,JLPT JLPT_2 JLPT_3,,5105
jp-v-05106,乾かす,かわかす,to dry,N2,,JLPT JLPT_2 JLPT_3,,5106
jp-v-05107,渇く,かわく,to be thirsty,N2,,JLPT JLPT_2 JLPT_3,,5107
jp-v-05108,代る,かわる,"to take the place of, to relieve, to be substituted for",N2,,JLPT JLPT_2 JLPT_3,,5108
jp-v-05109,缶,かん,"can, tin",N1,,JLPT_1 JLPT JLPT_2 JLPT_3,,5109
jp-v-05110,勘,かん,"perception, intuition, the sixth sense",N2,,JLPT JLPT_2 JLPT_3,,5110
jp-v-05111,考え,かんがえ,"thinking, thought, ideas",N2,,JLPT JLPT_2 JLPT_3,,5111
jp-v-05112,感覚,かんかく,"sense, sensation",N2,,JLPT JLPT_2 JLPT_3,,5112
jp-v-05113,間隔,かんかく,"space, interval, SPC",N2,,JLPT JLPT_2 JLPT_3,,5113
jp-v-05114,観客,かんきゃく,"audience, spectator(s)",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,,5114
jp-v-05115,環境,かんきょう,"environment, circumstance",N3,,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,,5115
jp-v-05116,歓迎,かんげい,"welcome, reception",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,,5116
jp-v-05117,観光,かんこう,sightseeing,N3,,Genki_Ln.15 JLPT JLPT_3 JLPT_2 Genki,,5117
jp-v-05118,観察,かんさつ,"observation, survey",N2,,JLPT JLPT_2 JLPT_3,,5118
jp-v-05119,感じ,かんじ,"feeling, sense, impression",N2,,JLPT JLPT_2 JLPT_3,,5119
jp-v-05120,感謝,かんしゃ,"thanks, gratitude",N2,,JLPT JLPT_2 JLPT_3,,5120
jp-v-05121,患者,かんじゃ,patient,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,,5121
jp-v-05122,勘定,かんじょう,"calculation, counting, consideration",N2,,JLPT JLPT_2 JLPT_3,,5122
jp-v-05123,感情,かんじょう,"emotion(s), feeling(s), sentiment",N2,,JLPT JLPT_2 JLPT_3,,5123
jp-v-05124,感じる,かんじる,"to feel, to sense",N2,,JLPT JLPT_2 JLPT_3,,5124
jp-v-05125,感心,かんしん,admiration,N2,,JLPT JLPT_2 JLPT_3,,5125
jp-v-05126,関心,かんしん,"concern, interest",N2,,JLPT JLPT_2 JLPT_3,,5126
jp-v-05127,関する,かんする,"to concern, to be related",N2,,JLPT JLPT_2 JLPT_3,,5127
jp-v-05128,完成,かんせい,"complete, completion; perfection",N2,,JLPT JLPT_2 JLPT_3,,5128
jp-v-05129,完全,かんぜん,"perfection, completeness",N2,,JLPT JLPT_2 JLPT_3,,5129
jp-v-05130,乾燥,かんそう,"dry, arid, dehydrated",N2,,JLPT JLPT_2 JLPT_3,,5130
jp-v-05131,感想,かんそう,"(one's) impressions, (one's) thoughts",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,,5131
jp-v-05132,感動,かんどう,"being deeply moved, excitement",N2,,JLPT JLPT_2 JLPT_3,,5132
jp-v-05133,監督,かんとく,"supervision, control, (movie) director",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,,5133
jp-v-05134,管理,かんり,"control, management (e.g., of a business)",N2,,JLPT JLPT_2 JLPT_3,,5134
jp-v-05135,完了,かんりょう,"completion, conclusion",N2,,JLPT JLPT_2 JLPT_3,,5135
jp-v-05136,関連,かんれん,"relation, connection, relevance",N2,,JLPT JLPT_2 JLPT_3,,5136
jp-v-05137,議員,ぎいん,"member of the Diet, congress, or parliament",N2,,JLPT JLPT_2 JLPT_3,,5137
jp-v-05138,記憶,きおく,"memory, recollection, remembrance",N2,,JLPT JLPT_2 JLPT_3,,5138
jp-v-05139,気温,きおん,temperature (weather - not used for things),N3,Weather & nature,JLPT Genki_Ln.12 JLPT_3 JLPT_2 Genki,,5139
jp-v-05140,機械,きかい,"machine, machinery",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,,5140
jp-v-05141,器械,きかい,instrument,N2,,JLPT JLPT_2 JLPT_3,,5141
jp-v-05142,議会,ぎかい,"Diet, congress, parliament",N2,,JLPT JLPT_2 JLPT_3,,5142
jp-v-05143,期間,きかん,"period, term",N2,,JLPT JLPT_2 JLPT_3,,5143
jp-v-05144,機関,きかん,"engine; institution, organization",N2,,JLPT JLPT_2 JLPT_3,,5144
jp-v-05145,企業,きぎょう,"industry, business, undertaking",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,,5145
jp-v-05146,効く,きく,to be effective,N2,,JLPT JLPT_2 JLPT_3,,5146
jp-v-05147,期限,きげん,"deadline, term",N2,,JLPT JLPT_2 JLPT_3,,5147
jp-v-05148,機嫌,きげん,"humor, temper, mood",N2,,JLPT JLPT_2 JLPT_3,,5148
jp-v-05149,気候,きこう,climate,N2,,JLPT JLPT_2 JLPT_3,,5149
jp-v-05150,岸,きし,"bank, coast, shore",N2,Places & buildings,JLPT JLPT_2 JLPT_3,,5150
jp-v-05151,生地,きじ,fabric; dough,N2,,JLPT JLPT_2 JLPT_3,,5151
jp-v-05152,記事,きじ,"article, news story",N2,,JLPT JLPT_2 JLPT_3,,5152
jp-v-05153,技師,ぎし,"engineer, technician",N2,,JLPT JLPT_2 JLPT_3,,5153
jp-v-05154,記者,きしゃ,reporter,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,,5154
jp-v-05155,傷,きず,"wound, injury, hurt",N2,,JLPT JLPT_2 JLPT_3,,5155
jp-v-05156,期待,きたい,"expectation, anticipation, hope",N2,,JLPT JLPT_2 JLPT_3,,5156
jp-v-05157,気体,きたい,"vapor, gas",N2,,JLPT JLPT_2 JLPT_3,,5157
jp-v-05158,帰宅,きたく,returning home,N2,Home & furniture,JLPT JLPT_2 JLPT_3,,5158
jp-v-05159,貴重,きちょう,"precious, valuable",N2,,JLPT JLPT_2 JLPT_3,,5159
jp-v-05160,議長,ぎちょう,chairman,N2,,JLPT JLPT_2 JLPT_3,,5160
jp-v-05161,きちんと,きちんと,"precisely, accurately",N2,,JLPT JLPT_2 JLPT_3,,5161
jp-v-05162,きつい,きつい,"tight, close, intense",N2,,JLPT JLPT_2 JLPT_3,,5162
jp-v-05163,気付く,きづく,"to notice, to recognize, to become aware of",N2,,JLPT JLPT_2 JLPT_3,,5163
jp-v-05164,気に入る,きにいる,"to like, to be please",N2,,JLPT JLPT_2 JLPT_3,,5164
jp-v-05165,記入,きにゅう,"entry, filling in of forms",N2,,JLPT JLPT_2 JLPT_3,,5165
jp-v-05166,記念,きねん,"commemoration, memory",N2,,JLPT JLPT_2 JLPT_3,,5166
jp-v-05167,機能,きのう,"function, faculty",N2,,JLPT JLPT_2 JLPT_3,,5167
jp-v-05168,気の毒,きのどく,"pitiful, a pity",N2,,JLPT JLPT_2 JLPT_3,,5168
jp-v-05169,寄付,きふ,"contribution, donation",N2,,JLPT JLPT_2 JLPT_3,,5169
jp-v-05170,希望,きぼう,"hope, wish, aspiration",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,,5170
jp-v-05171,基本,きほん,"basic, basis",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,,5171
jp-v-05172,決まり,きまり,"settlement, conclusion, rule",N2,,JLPT JLPT_2 JLPT_3,,5172
jp-v-05173,気味,きみ,"-like, -looking, -looked",N2,,JLPT JLPT_2 JLPT_3,,5173
jp-v-05174,奇妙,きみょう,"strange, queer, curious",N2,,JLPT JLPT_2 JLPT_3,,5174
jp-v-05175,義務,ぎむ,"duty, obligation, responsibility",N2,,JLPT JLPT_2 JLPT_3,,5175
jp-v-05176,疑問,ぎもん,"question, problem, doubt",N2,,JLPT JLPT_2 JLPT_3,,5176
jp-v-05177,逆,ぎゃく,"reverse, opposite",N2,,JLPT JLPT_2 JLPT_3,,5177
jp-v-05178,キャプテン,キャプテン,captain,N2,,JLPT JLPT_2 JLPT_3,,5178
jp-v-05179,キャンプ,キャンプ,camp,N3,,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,,5179
jp-v-05180,旧,きゅう,ex-,N2,,JLPT JLPT_2 JLPT_3,,5180
jp-v-05181,級,きゅう,"class, grade, rank",N2,School & study,JLPT JLPT_2 JLPT_3,,5181
jp-v-05182,球,きゅう,"globe, sphere, ball",N2,,JLPT JLPT_2 JLPT_3,,5182
jp-v-05183,休暇,きゅうか,"vacation, holiday, day off",N3,Time & calendar,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,,5183
jp-v-05184,休憩,きゅうけい,"rest, break, intermission",N2,,JLPT JLPT_2 JLPT_3,,5184
jp-v-05185,急激,きゅうげき,"sudden, precipitous, radical",N2,,JLPT JLPT_2 JLPT_3,,5185
jp-v-05186,吸収,きゅうしゅう,"absorption, suction",N2,,JLPT JLPT_2 JLPT_3,,5186
jp-v-05187,救助,きゅうじょ,"relief, aid, rescue",N2,,JLPT JLPT_2 JLPT_3,,5187
jp-v-05188,急速,きゅうそく,"rapid (e.g., progress)",N2,,JLPT JLPT_2 JLPT_3,,5188
jp-v-05189,休息,きゅうそく,"rest, relief, relaxation",N2,,JLPT JLPT_2 JLPT_3,,5189
jp-v-05190,急に,きゅうに,suddenly,N2,,JLPT JLPT_2 JLPT_3,,5190
jp-v-05191,給料,きゅうりょう,"salary, wages",N3,,Genki_Ln.17 JLPT JLPT_3 JLPT_2 Genki,,5191
jp-v-05192,器用,きよう,"skillful, handy",N2,,JLPT JLPT_2 JLPT_3,,5192
jp-v-05193,教科書,きょうかしょ,textbook,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Genki_Ln.6 Intermediate_Japanese_Ln.13 Genki,,5193
jp-v-05194,競技,きょうぎ,"game, match, contest",N2,,JLPT JLPT_2 JLPT_3,,5194
jp-v-05195,行儀,ぎょうぎ,manners,N2,,JLPT JLPT_2 JLPT_3,,5195
jp-v-05196,供給,きょうきゅう,"supply, provision",N2,,JLPT JLPT_2 JLPT_3,,5196
jp-v-05197,教授,きょうじゅ,"teaching, instruction; professor",N2,,JLPT JLPT_2 JLPT_3,,5197
jp-v-05198,強調,きょうちょう,"emphasis, stress, stressed point",N2,,JLPT JLPT_2 JLPT_3,,5198
jp-v-05199,共通,きょうつう,"commonness, mutual",N2,,JLPT JLPT_2 JLPT_3,,5199
jp-v-05200,共同,きょうどう,"cooperation, association, collaboration",N2,,JLPT JLPT_2 JLPT_3,,5200
jp-v-05201,恐怖,きょうふ,"fear, terror",N2,,JLPT JLPT_2 JLPT_3,,5201
jp-v-05202,協力,きょうりょく,"cooperation, collaboration",N2,,JLPT JLPT_2 JLPT_3,,5202
jp-v-05203,強力,きょうりょく,"powerful, strong",N2,,JLPT JLPT_2 JLPT_3,,5203
jp-v-05204,許可,きょか,"permission, approval",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,,5204
jp-v-05205,局,きょく,"office, bureau, station(TV, radio)",N2,Vehicles & transport | Electronics & appliances | Office & work | Places & buildings,JLPT JLPT_2 JLPT_3,,5205
jp-v-05206,巨大,きょだい,"huge, gigantic, enormous",N2,,JLPT JLPT_2 JLPT_3,,5206
jp-v-05207,嫌う,きらう,"to hate, to dislike, to loathe",N2,,JLPT JLPT_2 JLPT_3,,5207
jp-v-05208,霧,きり,"fog, mist",N2,,JLPT JLPT_2 JLPT_3,,5208
jp-v-05209,切れ,きれ,"cloth, piece, cut",N2,Cooking,JLPT JLPT_2 JLPT_3,,5209
jp-v-05210,切れる,きれる,"to cut well, to be sharp; to break (off)",N2,Cooking,JLPT JLPT_2 JLPT_3,,5210
jp-v-05211,記録,きろく,"record, minutes, document",N2,Office & work,JLPT JLPT_2 JLPT_3,,5211
jp-v-05212,議論,ぎろん,"argument, discussion, dispute",N2,,JLPT JLPT_2 JLPT_3,,5212
jp-v-05213,金,きん,"gold, metal; money",N2,Shopping & money,JLPT JLPT_2 JLPT_3,,5213
jp-v-05214,銀,ぎん,silver,N2,,JLPT JLPT_2 JLPT_3,,5214
jp-v-05215,禁煙,きんえん,No Smoking,N2,,JLPT JLPT_2 JLPT_3,,5215
jp-v-05216,金額,きんがく,amount of money,N2,Shopping & money,JLPT JLPT_2 JLPT_3,,5216
jp-v-05217,金庫,きんこ,"safe, vault",N2,,JLPT JLPT_2 JLPT_3,,5217
jp-v-05218,禁止,きんし,"prohibition, ban",N2,,JLPT JLPT_2 JLPT_3,,5218
jp-v-05219,金銭,きんせん,"money, cash",N2,Shopping & money,JLPT JLPT_2 JLPT_3,,5219
jp-v-05220,金属,きんぞく,metal,N2,,JLPT JLPT_2 JLPT_3,,5220
jp-v-05221,近代,きんだい,modern times,N2,,JLPT JLPT_2 JLPT_3,,5221
jp-v-05222,緊張,きんちょう,"tension, mental strain, nervousness",N2,,JLPT JLPT_2 JLPT_3,,5222
jp-v-05223,筋肉,きんにく,"muscle, sinews",N2,,JLPT JLPT_2 JLPT_3,,5223
jp-v-05224,金融,きんゆう,"finance, money and banking",N2,Shopping & money,JLPT JLPT_2 JLPT_3,,5224
jp-v-05225,句,く,phrase,N2,,JLPT JLPT_2 JLPT_3,,5225
jp-v-05226,食う,くう,(male) (vulg.) to eat,N2,,JLPT JLPT_2 JLPT_3,,5226
jp-v-05227,偶然,ぐうぜん,"(by) chance, unexpectedly",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,,5227
jp-v-05228,臭い,くさい,"stinky, smelly, bad-smelling",N2,,JLPT JLPT_2 JLPT_3,,5228
jp-v-05229,鎖,くさり,chain,N2,,JLPT JLPT_2 JLPT_3,,5229
jp-v-05230,腐る,くさる,"to rot, to go bad",N2,,JLPT JLPT_2 JLPT_3,,5230
jp-v-05231,癖,くせ,"a habit (often a bad habit), peculiarity",N2,,JLPT JLPT_2 JLPT_3,,5231
jp-v-05232,管,くだ,"pipe, tube",N2,,JLPT JLPT_2 JLPT_3,,5232
jp-v-05233,具体,ぐたい,"concrete, tangible, material",N2,,JLPT JLPT_2 JLPT_3,,5233
jp-v-05234,下り,くだり,down-train (going away from Tokyo),N2,Vehicles & transport,JLPT JLPT_2 JLPT_3,,5234
jp-v-05235,下る,くだる,"to get down, to descend",N2,,JLPT JLPT_2 JLPT_3,,5235
jp-v-05236,苦痛,くつう,"pain, agony",N2,Body & health,JLPT JLPT_2 JLPT_3,,5236
jp-v-05237,ぐっすり,ぐっすり,"sound asleep, fast asleep",N2,,JLPT JLPT_2 JLPT_3,,5237
jp-v-05238,区別,くべつ,"distinction, differentiation, classification",N2,,JLPT JLPT_2 JLPT_3,,5238
jp-v-05239,組,くみ,"class, team, set",N2,School & study,JLPT JLPT_2 JLPT_3,,5239
jp-v-05240,組合,くみあい,"association, union",N2,,JLPT JLPT_2 JLPT_3,,5240
jp-v-05241,組む,くむ,to put together,N2,,JLPT JLPT_2 JLPT_3,,5241
jp-v-05242,汲む,くむ,"to draw, to scoop, to pump",N2,,JLPT JLPT_2 JLPT_3,,5242
jp-v-05243,酌む,くむ,to serve sake,N2,,JLPT JLPT_2 JLPT_3,,5243
jp-v-05244,悔しい,くやしい,"regrettable, mortifying, vexing",N2,,JLPT JLPT_2 JLPT_3,,5244
jp-v-05245,位,くらい,"grade, rank, about",N2,,JLPT JLPT_2 JLPT_3,,5245
jp-v-05246,暮らし,くらし,living; life style,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,,5246
jp-v-05247,クラシック,クラシック,classic(s),N2,,JLPT JLPT_2 JLPT_3,,5247
jp-v-05248,暮らす,くらす,"to live, to get along",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,,5248
jp-v-05249,グラス,グラス,glass; grass,N2,Kitchen & dining,JLPT JLPT_2 JLPT_3,,5249
jp-v-05250,グランド,グランド,"gland, grand, (electrical) ground",N2,,JLPT JLPT_2 JLPT_3,,5250
jp-v-05251,クリーム,クリーム,cream,N2,,JLPT JLPT_2 JLPT_3,,5251
jp-v-05252,繰り返す,くりかえす,"to repeat, to do something over again",N2,,JLPT JLPT_2 JLPT_3,,5252
jp-v-05253,クリスマス,クリスマス,Christmas,N3,,JLPT Genki_Ln.14 JLPT_3 JLPT_2 Genki,,5253
jp-v-05254,狂う,くるう,"to go mad, to get out of order",N2,,JLPT JLPT_2 JLPT_3,,5254
jp-v-05255,グループ,グループ,group,N2,,JLPT JLPT_2 JLPT_3,,5255
jp-v-05256,苦しい,くるしい,tough; physically strenuous,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,,5256
jp-v-05257,苦しむ,くるしむ,"to suffer, to groan, to be worried",N2,,JLPT JLPT_2 JLPT_3,,5257
jp-v-05258,暮れ,くれ,"year end,",N2,Time & calendar,JLPT JLPT_2 JLPT_3,,5258
jp-v-05259,苦労,くろう,hardship; suffering,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,,5259
jp-v-05260,加える,くわえる,"to append, to sum up, to add (up)",N2,,JLPT JLPT_2 JLPT_3,,5260
jp-v-05261,咥える,くわえる,to hold something in the mouth,N2,Body & health,JLPT JLPT_2 JLPT_3,,5261
jp-v-05262,詳しい,くわしい,detailed; full; accurate,N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,,5262
jp-v-05263,加わる,くわわる,"to join in, to accede to",N2,,JLPT JLPT_2 JLPT_3,,5263
jp-v-05264,訓,くん,native Japanese reading of a Chinese character,N2,,JLPT JLPT_2 JLPT_3,,5264
jp-v-05265,軍,ぐん,"army, force, troops",N2,,JLPT JLPT_2 JLPT_3,,5265
jp-v-05266,郡,ぐん,"country, district",N2,,JLPT JLPT_2 JLPT_3,,5266
jp-v-05267,軍隊,ぐんたい,"army, troops",N2,,JLPT JLPT_2 JLPT_3,,5267
jp-v-05268,訓練,くんれん,"practice, training",N2,,JLPT JLPT_2 JLPT_3,,5268
jp-v-05269,下,げ,"under, below, beneath",N2,,JLPT JLPT_2 JLPT_3,,5269
jp-v-05270,計,けい,"plan; sum, total",N2,,JLPT JLPT_2 JLPT_3,,5270
jp-v-05271,敬意,けいい,"respect, honor",N2,,JLPT JLPT_2 JLPT_3,,5271
jp-v-05272,経営,けいえい,"management, administration",N2,,JLPT JLPT_2 JLPT_3,,5272
jp-v-05273,景気,けいき,"condition, state, business (condition)",N2,,JLPT JLPT_2 JLPT_3,,5273
jp-v-05274,傾向,けいこう,"tendency, trend, inclination",N2,,JLPT JLPT_2 JLPT_3,,5274
jp-v-05275,警告,けいこく,warning,N2,,JLPT JLPT_2 JLPT_3,,5275
jp-v-05276,計算,けいさん,"calculation, reckoning",N2,,JLPT JLPT_2 JLPT_3,,5276
jp-v-05277,掲示,けいじ,"notice, bulletin",N2,,JLPT JLPT_2 JLPT_3,,5277
jp-v-05278,刑事,けいじ,"criminal case, (police) detective",N2,,JLPT JLPT_2 JLPT_3,,5278
jp-v-05279,芸術,げいじゅつ,"(fine) art, the arts",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,,5279
jp-v-05280,契約,けいやく,"contract, compact, agreement",N2,,JLPT JLPT_2 JLPT_3,,5280
jp-v-05281,経由,けいゆ,"go by the way, via",N2,,JLPT JLPT_2 JLPT_3,,5281
jp-v-05282,ケース,ケース,case,N1,,JLPT_1 JLPT JLPT_2 JLPT_3,,5282
jp-v-05283,ゲーム,ゲーム,game,N2,,JLPT JLPT_2 JLPT_3,,5283
jp-v-05284,劇,げき,"drama, play",N2,,JLPT JLPT_2 JLPT_3,,5284
jp-v-05285,劇場,げきじょう,"theater, playhouse",N2,,JLPT JLPT_2 JLPT_3,,5285
jp-v-05286,化粧,けしょう,make-up (cosmetic),N2,,JLPT JLPT_2 JLPT_3,,5286
jp-v-05287,けち,けち,"stinginess, miser",N2,,JLPT JLPT_2 JLPT_3,,5287
jp-v-05288,血液,けつえき,blood,N2,,JLPT JLPT_2 JLPT_3,,5288
jp-v-05289,結果,けっか,"result, consequence",N3,,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,,5289
jp-v-05290,欠陥,けっかん,"defect, fault, deficiency",N2,,JLPT JLPT_2 JLPT_3,,5290
jp-v-05291,結局,けっきょく,"after all, eventually",N2,,JLPT JLPT_2 JLPT_3,,5291
jp-v-05292,決心,けっしん,"determination, resolution",N2,,JLPT JLPT_2 JLPT_3,,5292
jp-v-05293,欠席,けっせき,"absence, non-attendance",N2,,JLPT JLPT_2 JLPT_3,,5293
jp-v-05294,決定,けってい,"decision, determination",N2,,JLPT JLPT_2 JLPT_3,,5294
